,Unnamed: 0.1,Unnamed: 0,Symbol,trade,Trade ID,entry_date,exit_date,entry_price,exit_price,qty
250,10,10,APOLLOTYRE,long,10476,2022-05-13 11:45:00,2022-05-13 14:15:00,204.9,201.0,488
251,11,11,APOLLOTYRE,long,11061,2022-07-15 14:15:00,2022-07-20 09:15:00,210.25,213.1,475
252,12,12,APOLLOTYRE,long,11065,2022-07-20 11:15:00,2022-07-25 09:15:00,214.55,212.3,466
253,13,13,APOLLOTYRE,long,11260,2022-08-17 09:15:00,2022-08-22 09:45:00,258.55,256.5,386
254,14,14,APOLLOTYRE,long,12106,2022-11-28 09:15:00,2022-12-01 09:45:00,309.95,319.1,322
255,0,0,ASHOKLEY,long,4697,2020-06-24 09:45:00,2020-06-29 09:15:00,57.8,49.9,1730
256,1,1,ASHOKLEY,long,5169,2020-08-18 11:15:00,2020-08-21 10:15:00,65.8,70.8,1519
257,2,2,ASHOKLEY,long,5440,2020-09-21 09:15:00,2020-09-21 13:15:00,80.4,77.0,1243
258,3,3,ASHOKLEY,long,5822,2020-11-03 09:15:00,2020-11-06 09:15:00,83.9,86.2,1191
259,4,4,ASHOKLEY,long,5927,2020-11-19 09:45:00,2020-11-20 09:45:00,96.2,92.6,1039
260,5,5,ASHOKLEY,long,6160,2020-12-17 09:15:00,2020-12-18 09:15:00,100.85,97.85,991
261,6,6,ASHOKLEY,long,6363,2021-01-11 13:15:00,2021-01-12 11:45:00,116.95,122.15,855
262,7,7,ASHOKLEY,long,7962,2021-07-13 13:15:00,2021-07-16 10:15:00,126.8,127.4,788
263,8,8,ASHOKLEY,long,8110,2021-08-03 12:45:00,2021-08-05 10:15:00,136.9,133.4,730
264,9,9,ASHOKLEY,long,8797,2021-10-22 09:15:00,2021-10-25 09:15:00,142.85,135.4,700
265,10,10,ASHOKLEY,long,9481,2022-01-10 11:15:00,2022-01-13 11:15:00,134.05,136.8,745
266,11,11,ASHOKLEY,long,10660,2022-05-30 09:15:00,2022-06-02 09:45:00,141.6,140.05,706
267,12,12,ASHOKLEY,long,10837,2022-06-21 13:45:00,2022-06-24 09:15:00,136.6,141.85,732
268,13,13,ASHOKLEY,long,12191,2022-11-28 09:15:00,2022-12-01 09:15:00,150.6,149.75,664
269,0,0,ASIANPAINT,long,3318,2020-01-15 14:45:00,2020-01-17 11:45:00,1843.45,1820.0,54
270,1,1,ASIANPAINT,long,4120,2020-04-22 10:45:00,2020-04-27 10:15:00,1787.5,1834.5,55
271,2,2,ASIANPAINT,long,4124,2020-04-27 12:15:00,2020-04-29 11:15:00,1851.0,1775.0,54
272,3,3,ASIANPAINT,long,4328,2020-05-22 09:15:00,2020-05-27 09:15:00,1588.25,1600.0,62
273,4,4,ASIANPAINT,long,5101,2020-08-18 12:15:00,2020-08-20 10:45:00,1862.55,1866.6,53
274,5,5,ASIANPAINT,long,5384,2020-09-21 09:15:00,2020-09-21 13:15:00,2050.75,1974.4,48
275,6,6,ASIANPAINT,long,5480,2020-10-01 09:15:00,2020-10-06 10:15:00,2002.9,2077.2,49
276,7,7,ASIANPAINT,long,5491,2020-10-07 09:15:00,2020-10-09 10:45:00,2102.7,2059.5,47
277,8,8,ASIANPAINT,long,6122,2020-12-18 14:15:00,2020-12-21 15:15:00,2627.9,2539.1,38
278,9,9,ASIANPAINT,long,6169,2020-12-28 12:45:00,2020-12-31 09:45:00,2669.5,2739.0,37
279,10,10,ASIANPAINT,long,6187,2021-01-01 12:15:00,2021-01-06 10:15:00,2785.05,2802.9,35
280,11,11,ASIANPAINT,long,6975,2021-04-07 09:15:00,2021-04-09 11:45:00,2653.2,2620.0,37
281,12,12,ASIANPAINT,long,7293,2021-05-18 14:45:00,2021-05-21 09:15:00,2828.0,2808.65,35
282,13,13,ASIANPAINT,long,7357,2021-05-27 15:15:00,2021-06-01 09:45:00,2965.0,2974.15,33
283,14,14,ASIANPAINT,long,8224,2021-09-03 14:15:00,2021-09-08 11:45:00,3332.3,3314.75,30
284,15,15,ASIANPAINT,long,9042,2021-12-13 09:15:00,2021-12-16 10:15:00,3324.9,3292.3,30
285,16,16,ASIANPAINT,long,9227,2022-01-05 11:45:00,2022-01-10 10:15:00,3534.45,3540.7,28
286,17,17,ASIANPAINT,long,9503,2022-02-09 11:45:00,2022-02-10 09:15:00,3245.8,3182.35,30
287,18,18,ASIANPAINT,long,9802,2022-03-16 09:15:00,2022-03-21 13:15:00,3034.0,3075.7,32
288,19,19,ASIANPAINT,long,9898,2022-03-31 09:15:00,2022-04-05 09:15:00,3106.4,3132.5,32
289,20,20,ASIANPAINT,long,10226,2022-05-13 10:45:00,2022-05-16 12:15:00,3105.0,3002.0,32
290,21,21,ASIANPAINT,long,10592,2022-06-23 13:15:00,2022-06-28 09:15:00,2746.75,2733.75,36
291,22,22,ASIANPAINT,long,10772,2022-07-15 14:45:00,2022-07-20 09:15:00,2979.9,3037.0,33
292,23,23,ASIANPAINT,long,10844,2022-07-27 12:45:00,2022-08-01 09:15:00,3166.95,3337.65,31
293,24,24,ASIANPAINT,long,10867,2022-08-02 14:15:00,2022-08-05 09:15:00,3391.9,3478.05,29
294,0,0,ASTRAL,long,4184,2020-04-27 13:15:00,2020-04-30 09:15:00,689.06,720.75,145
295,1,1,ASTRAL,long,5328,2020-09-03 09:15:00,2020-09-08 09:15:00,893.44,951.71,111
296,2,2,ASTRAL,long,5329,2020-09-08 09:45:00,2020-09-09 09:15:00,971.44,917.63,102
297,3,3,ASTRAL,long,5889,2020-11-10 09:45:00,2020-11-13 09:45:00,952.39,968.29,104
298,4,4,ASTRAL,long,6583,2021-02-02 12:15:00,2021-02-03 12:15:00,1322.96,1567.95,75
299,5,5,ASTRAL,long,6876,2021-03-08 10:45:00,2021-03-12 09:15:00,1738.16,1957.5,57
300,6,6,ASTRAL,long,7409,2021-05-17 09:15:00,2021-05-19 10:15:00,1713.75,1859.95,58
301,7,7,ASTRAL,long,7486,2021-05-27 09:45:00,2021-05-27 12:45:00,1903.8,1910.3,52
302,8,8,ASTRAL,long,7596,2021-06-09 09:15:00,2021-06-09 13:15:00,1955.85,1967.65,51
303,9,9,ASTRAL,long,7601,2021-06-10 09:15:00,2021-06-11 11:45:00,1989.55,1924.05,50
304,10,10,ASTRAL,long,8064,2021-08-03 09:15:00,2021-08-05 09:15:00,2269.5,2177.05,44
305,11,11,ASTRAL,long,9107,2021-12-02 15:15:00,2021-12-06 11:45:00,2245.0,2200.2,44
306,12,12,ASTRAL,long,9167,2021-12-13 09:15:00,2021-12-16 09:15:00,2312.0,2260.0,43
307,13,13,ASTRAL,long,9316,2021-12-31 12:15:00,2022-01-05 09:15:00,2307.0,2410.3,43
308,14,14,ASTRAL,long,9373,2022-01-11 11:45:00,2022-01-14 09:15:00,2484.0,2500.0,40
309,15,15,ASTRAL,long,10998,2022-07-18 09:15:00,2022-07-21 09:15:00,1794.9,1764.0,55
310,16,16,ASTRAL,long,11063,2022-07-28 09:15:00,2022-08-02 09:15:00,1819.95,1902.0,54
311,17,17,ASTRAL,long,11102,2022-08-05 09:15:00,2022-08-10 12:15:00,1975.0,1943.55,50
312,18,18,ASTRAL,long,11175,2022-08-19 09:45:00,2022-08-24 09:45:00,2065.95,2082.5,48
313,19,19,ASTRAL,long,11811,2022-11-04 14:45:00,2022-11-10 10:15:00,2090.6,2095.75,47
314,0,0,ATGL,long,6702,2021-02-02 11:15:00,2021-02-05 09:15:00,397.5,392.0,251
315,1,1,ATGL,long,7700,2021-06-02 09:15:00,2021-06-02 12:15:00,1511.9,1527.0,66
316,2,2,ATGL,long,8483,2021-08-27 13:45:00,2021-09-01 09:15:00,1329.0,1525.1,75
317,3,3,ATGL,long,9072,2021-11-09 09:15:00,2021-11-12 09:15:00,1540.0,1694.75,64
318,4,4,ATGL,long,10225,2022-03-22 13:45:00,2022-03-25 09:15:00,1889.0,2045.0,52
319,5,5,ATGL,long,11140,2022-07-06 11:45:00,2022-07-11 09:15:00,2478.25,2588.0,40
320,6,6,ATGL,long,11141,2022-07-11 09:45:00,2022-07-13 12:15:00,2594.85,2685.5,38
321,7,7,ATGL,long,11276,2022-07-27 14:45:00,2022-08-01 10:15:00,2953.85,3127.7,33
322,8,8,ATGL,long,11312,2022-08-03 15:15:00,2022-08-08 09:15:00,3297.0,3354.05,30
323,9,9,ATGL,long,11364,2022-08-16 09:15:00,2022-08-19 09:15:00,3455.95,3477.8,28
324,0,0,AUBANK,long,3562,2020-02-11 13:15:00,2020-02-14 09:15:00,575.5,575.17,173
325,1,1,AUBANK,long,3700,2020-03-02 13:15:00,2020-03-04 13:15:00,599.3,568.67,166
326,2,2,AUBANK,long,4481,2020-06-05 14:45:00,2020-06-09 11:15:00,242.45,257.98,412
327,3,3,AUBANK,long,4854,2020-07-20 09:15:00,2020-07-21 09:45:00,341.08,353.5,293
328,4,4,AUBANK,long,4882,2020-07-23 10:45:00,2020-07-24 10:15:00,369.15,392.5,270
329,5,5,AUBANK,long,5595,2020-10-12 09:15:00,2020-10-15 09:45:00,372.0,369.23,268
330,6,6,AUBANK,long,5634,2020-10-20 09:45:00,2020-10-21 13:45:00,388.7,380.0,257
331,7,7,AUBANK,long,6587,2021-02-08 09:15:00,2021-02-08 15:15:00,507.0,510.0,197
332,8,8,AUBANK,long,6806,2021-03-04 09:15:00,2021-03-09 09:15:00,614.5,655.5,162
333,9,9,AUBANK,long,7930,2021-07-15 12:15:00,2021-07-19 11:45:00,614.25,602.22,162
334,10,10,AUBANK,long,8125,2021-08-10 11:45:00,2021-08-13 09:45:00,655.58,662.2,152
335,11,11,AUBANK,long,8159,2021-08-17 13:45:00,2021-08-20 11:15:00,680.12,650.88,147
336,12,12,AUBANK,long,8606,2021-10-08 13:45:00,2021-10-13 09:15:00,613.35,617.2,163
337,13,13,AUBANK,long,8719,2021-10-26 13:45:00,2021-10-28 12:15:00,629.15,618.53,158
338,14,14,AUBANK,long,9352,2022-01-07 14:45:00,2022-01-12 09:45:00,612.25,650.85,163
339,15,15,AUBANK,long,9375,2022-01-13 14:45:00,2022-01-14 09:45:00,654.97,638.5,152
340,16,16,AUBANK,long,9507,2022-01-31 10:45:00,2022-02-03 09:15:00,660.72,697.3,151
341,17,17,AUBANK,long,10182,2022-04-21 15:15:00,2022-04-22 10:45:00,722.5,699.85,138
342,18,18,AUBANK,long,11076,2022-07-29 09:15:00,2022-08-03 09:45:00,593.25,615.45,168
343,19,19,AUBANK,long,12043,2022-11-24 11:15:00,2022-11-29 09:15:00,633.0,639.5,157
344,0,0,AUROPHARMA,long,3988,2020-03-31 12:45:00,2020-04-01 09:45:00,406.6,399.3,245
345,1,1,AUROPHARMA,long,4888,2020-07-15 11:15:00,2020-07-20 10:45:00,835.0,822.8,119
346,2,2,AUROPHARMA,long,5067,2020-08-07 09:15:00,2020-08-12 09:45:00,918.75,945.1,108
347,3,3,AUROPHARMA,long,6361,2021-01-04 13:15:00,2021-01-07 10:45:00,952.05,961.65,105
348,4,4,AUROPHARMA,long,7073,2021-03-30 10:45:00,2021-04-05 09:15:00,867.35,890.65,115
349,5,5,AUROPHARMA,long,7878,2021-07-02 15:15:00,2021-07-06 10:45:00,998.9,988.6,100
350,6,6,AUROPHARMA,long,9117,2021-11-25 10:45:00,2021-11-29 12:45:00,671.5,657.5,148
351,7,7,AUROPHARMA,long,9329,2021-12-21 14:45:00,2021-12-24 10:15:00,694.35,706.9,144
352,8,8,AUROPHARMA,long,9395,2021-12-31 10:45:00,2022-01-04 10:45:00,733.4,724.0,136
353,9,9,AUROPHARMA,long,9652,2022-02-02 09:15:00,2022-02-07 11:15:00,665.8,652.2,150
354,10,10,AUROPHARMA,long,10985,2022-07-06 14:45:00,2022-07-11 09:45:00,544.55,546.0,183
355,0,0,AXISBANK,long,4449,2020-05-28 09:15:00,2020-05-29 09:15:00,402.2,380.3,248
356,1,1,AXISBANK,long,4761,2020-07-02 09:15:00,2020-07-07 09:45:00,435.5,428.9,229
357,2,2,AXISBANK,long,5634,2020-10-09 10:45:00,2020-10-14 09:45:00,465.4,460.6,214
358,3,3,AXISBANK,long,5815,2020-11-03 09:15:00,2020-11-04 10:15:00,530.75,517.1,188
359,4,4,AXISBANK,long,6288,2020-12-29 12:45:00,2021-01-01 09:15:00,627.8,621.35,159
360,5,5,AXISBANK,long,7312,2021-04-30 09:15:00,2021-05-03 12:15:00,724.45,695.4,138
361,6,6,AXISBANK,long,7540,2021-05-28 09:15:00,2021-06-02 10:15:00,756.05,736.35,132
362,7,7,AXISBANK,long,8162,2021-08-10 09:15:00,2021-08-13 09:15:00,760.35,760.5,131
363,8,8,AXISBANK,long,9476,2022-01-10 14:15:00,2022-01-13 10:15:00,742.45,740.0,134
364,9,9,AXISBANK,long,9639,2022-02-01 13:45:00,2022-02-04 09:15:00,780.4,802.5,128
365,10,10,AXISBANK,long,9684,2022-02-09 12:15:00,2022-02-14 09:15:00,807.15,781.7,123
366,11,11,AXISBANK,long,10087,2022-03-31 09:15:00,2022-04-05 09:45:00,758.2,779.75,131
367,12,12,AXISBANK,long,10093,2022-04-05 12:45:00,2022-04-07 13:15:00,791.1,788.35,126
368,13,13,AXISBANK,long,10508,2022-05-26 12:45:00,2022-05-31 09:45:00,678.7,695.15,147
369,14,14,AXISBANK,long,11223,2022-08-18 09:45:00,2022-08-22 10:45:00,774.85,742.35,129
370,15,15,AXISBANK,long,11406,2022-09-12 11:15:00,2022-09-14 15:15:00,799.15,799.75,125
371,16,16,AXISBANK,long,11442,2022-09-19 13:45:00,2022-09-22 10:45:00,799.25,794.0,125
372,17,17,AXISBANK,long,11985,2022-11-24 14:45:00,2022-11-29 09:15:00,879.05,896.15,113
373,0,0,BAJAJ-AUTO,long,4501,2020-06-03 09:15:00,2020-06-08 09:15:00,2834.0,2807.5,35
374,1,1,BAJAJ-AUTO,long,4752,2020-07-03 11:15:00,2020-07-07 12:15:00,2946.7,2860.2,33
375,2,2,BAJAJ-AUTO,long,4832,2020-07-15 13:15:00,2020-07-20 10:15:00,2950.9,2988.25,33
376,3,3,BAJAJ-AUTO,long,4912,2020-07-28 11:15:00,2020-07-30 14:45:00,3097.9,3046.75,32
377,4,4,BAJAJ-AUTO,long,5351,2020-09-16 13:15:00,2020-09-21 10:15:00,3033.9,2996.8,32
378,5,5,BAJAJ-AUTO,long,5505,2020-10-08 09:15:00,2020-10-12 15:15:00,3106.05,3018.5,32
379,6,6,BAJAJ-AUTO,long,5891,2020-11-24 13:15:00,2020-11-27 09:15:00,3109.35,3186.7,32
380,7,7,BAJAJ-AUTO,long,5917,2020-12-02 09:15:00,2020-12-07 09:15:00,3293.45,3319.25,30
381,8,8,BAJAJ-AUTO,long,6174,2021-01-04 14:15:00,2021-01-06 15:15:00,3520.0,3462.35,28
382,9,9,BAJAJ-AUTO,long,7107,2021-04-26 15:15:00,2021-04-29 09:15:00,3739.0,3921.3,26
383,10,10,BAJAJ-AUTO,long,7311,2021-05-21 13:45:00,2021-05-26 09:15:00,4127.8,4164.85,24
384,11,11,BAJAJ-AUTO,long,7335,2021-05-27 14:45:00,2021-06-01 09:15:00,4252.15,4302.55,23
385,12,12,BAJAJ-AUTO,long,9501,2022-01-31 11:15:00,2022-02-03 09:15:00,3548.4,3543.25,28
386,13,13,BAJAJ-AUTO,long,10362,2022-05-13 10:45:00,2022-05-18 09:15:00,3709.1,3774.0,26
387,14,14,BAJAJ-AUTO,long,10370,2022-05-18 13:15:00,2022-05-19 14:15:00,3806.95,3688.6,26
388,15,15,BAJAJ-AUTO,long,10435,2022-05-26 14:15:00,2022-05-31 09:15:00,3841.0,3916.35,26
389,16,16,BAJAJ-AUTO,long,10669,2022-06-24 09:15:00,2022-06-29 09:15:00,3829.0,3898.6,26
390,17,17,BAJAJ-AUTO,long,10835,2022-07-15 14:15:00,2022-07-20 09:15:00,3906.5,4038.6,25
391,18,18,BAJAJ-AUTO,long,11061,2022-08-16 11:45:00,2022-08-19 09:15:00,4083.45,4068.5,24
392,0,0,BAJAJFINSV,long,5125,2020-08-10 09:15:00,2020-08-12 11:45:00,656.6,636.95,152
393,1,1,BAJAJFINSV,long,5601,2020-10-05 09:15:00,2020-10-07 11:15:00,611.8,586.99,163
394,2,2,BAJAJFINSV,long,5874,2020-11-05 11:15:00,2020-11-06 14:45:00,596.3,629.04,167
395,3,3,BAJAJFINSV,long,5892,2020-11-10 10:45:00,2020-11-13 09:15:00,659.4,706.86,151
396,4,4,BAJAJFINSV,long,5928,2020-11-18 14:15:00,2020-11-23 09:15:00,766.4,876.64,130
397,5,5,BAJAJFINSV,long,6643,2021-02-11 09:15:00,2021-02-15 13:15:00,1034.45,1048.95,96
398,6,6,BAJAJFINSV,long,7242,2021-04-27 15:15:00,2021-04-30 09:45:00,1013.3,1110.8,98
399,7,7,BAJAJFINSV,long,7697,2021-06-21 09:45:00,2021-06-24 09:15:00,1197.95,1231.36,83
400,8,8,BAJAJFINSV,long,7889,2021-07-14 14:15:00,2021-07-16 12:15:00,1300.47,1283.49,76
401,9,9,BAJAJFINSV,long,7990,2021-07-29 10:45:00,2021-08-03 09:15:00,1428.3,1419.35,70
402,10,10,BAJAJFINSV,long,8092,2021-08-12 14:45:00,2021-08-17 10:15:00,1433.55,1449.01,69
403,11,11,BAJAJFINSV,long,8418,2021-09-23 10:45:00,2021-09-27 10:45:00,1846.68,1816.42,54
404,12,12,BAJAJFINSV,long,8995,2021-12-02 11:15:00,2021-12-06 10:45:00,1759.7,1726.9,56
405,13,13,BAJAJFINSV,long,9252,2022-01-03 09:15:00,2022-01-06 10:15:00,1657.16,1779.51,60
406,14,14,BAJAJFINSV,long,9350,2022-01-17 13:45:00,2022-01-19 12:15:00,1834.8,1791.78,54
407,15,15,BAJAJFINSV,long,9961,2022-03-30 12:15:00,2022-04-04 09:15:00,1708.5,1734.02,58
408,16,16,BAJAJFINSV,long,10442,2022-05-30 09:15:00,2022-06-01 13:15:00,1292.5,1255.63,77
409,17,17,BAJAJFINSV,long,10877,2022-07-19 09:45:00,2022-07-22 10:15:00,1226.87,1270.97,81
410,18,18,BAJAJFINSV,long,10976,2022-08-02 14:15:00,2022-08-05 09:15:00,1526.0,1518.8,65
411,19,19,BAJAJFINSV,long,11054,2022-08-17 09:15:00,2022-08-19 11:15:00,1614.5,1641.9,61
412,20,20,BAJAJFINSV,long,11345,2022-09-21 13:45:00,2022-09-22 10:15:00,1818.9,1753.7,54
413,0,0,BAJAJHLDNG,long,5021,2020-07-29 09:15:00,2020-08-03 11:15:00,2733.75,2618.25,36
414,1,1,BAJAJHLDNG,long,5940,2020-11-11 09:15:00,2020-11-17 09:45:00,2581.65,2701.5,38
415,2,2,BAJAJHLDNG,long,6446,2021-01-13 09:15:00,2021-01-18 09:15:00,3212.65,3142.75,31
416,3,3,BAJAJHLDNG,long,6614,2021-02-04 15:15:00,2021-02-05 12:15:00,3425.95,3493.85,29
417,4,4,BAJAJHLDNG,long,7463,2021-05-18 09:15:00,2021-05-21 09:15:00,3588.0,3634.75,27
418,5,5,BAJAJHLDNG,long,7795,2021-06-25 12:45:00,2021-06-29 14:45:00,3675.0,3595.3,27
419,6,6,BAJAJHLDNG,long,7836,2021-07-05 09:15:00,2021-07-08 09:45:00,3700.1,3773.45,27
420,7,7,BAJAJHLDNG,long,8472,2021-09-20 09:15:00,2021-09-23 09:15:00,4560.1,4752.0,21
421,8,8,BAJAJHLDNG,long,8475,2021-09-23 10:45:00,2021-09-28 09:15:00,4895.15,4834.0,20
422,9,9,BAJAJHLDNG,long,9031,2021-12-01 12:15:00,2021-12-06 09:45:00,5079.55,5392.25,19
423,10,10,BAJAJHLDNG,long,10155,2022-04-08 12:45:00,2022-04-12 09:15:00,6296.0,5894.15,15
424,11,11,BAJAJHLDNG,long,10558,2022-05-30 09:15:00,2022-06-01 13:45:00,5029.45,5035.55,19
425,12,12,BAJAJHLDNG,long,11095,2022-07-29 09:15:00,2022-08-03 10:45:00,5376.7,5262.0,18
426,13,13,BAJAJHLDNG,long,11323,2022-08-30 14:15:00,2022-09-05 09:15:00,5491.0,5675.4,18
427,14,14,BAJAJHLDNG,long,11470,2022-09-20 11:15:00,2022-09-23 09:15:00,6992.0,6911.1,14
428,0,0,BAJFINANCE,long,3520,2020-02-06 11:45:00,2020-02-11 09:15:00,4603.95,4760.6,21
429,1,1,BAJFINANCE,long,3603,2020-02-19 11:45:00,2020-02-24 13:15:00,4847.45,4817.65,20
430,2,2,BAJFINANCE,long,4867,2020-07-20 09:15:00,2020-07-23 09:15:00,3342.0,3271.8,29
431,3,3,BAJFINANCE,long,5216,2020-08-28 14:45:00,2020-08-31 11:15:00,3675.0,3567.8,27
432,4,4,BAJFINANCE,long,5797,2020-11-03 09:15:00,2020-11-06 09:45:00,3466.65,3724.95,28
433,5,5,BAJFINANCE,long,5820,2020-11-09 14:45:00,2020-11-11 10:45:00,3866.35,4151.9,25
434,6,6,BAJFINANCE,long,6116,2020-12-16 09:15:00,2020-12-21 09:45:00,5185.05,5215.0,19
435,7,7,BAJFINANCE,long,6521,2021-02-04 10:45:00,2021-02-09 09:45:00,5367.8,5451.85,18
436,8,8,BAJFINANCE,long,6576,2021-02-15 11:15:00,2021-02-18 09:45:00,5763.0,5639.0,17
437,9,9,BAJFINANCE,long,7456,2021-06-02 09:15:00,2021-06-07 09:15:00,5826.7,5723.85,17
438,10,10,BAJFINANCE,long,7943,2021-07-29 12:15:00,2021-08-03 09:15:00,6348.0,6226.55,15
439,11,11,BAJFINANCE,long,8130,2021-08-24 11:45:00,2021-08-27 09:45:00,6898.9,6912.2,14
440,12,12,BAJFINANCE,long,8145,2021-08-30 10:45:00,2021-09-02 09:45:00,7190.0,7473.0,13
441,13,13,BAJFINANCE,long,8307,2021-09-21 12:45:00,2021-09-24 10:15:00,7607.65,7872.0,13
442,14,14,BAJFINANCE,long,9315,2022-01-17 11:45:00,2022-01-19 11:15:00,7890.0,7608.85,12
443,15,15,BAJFINANCE,long,10442,2022-05-30 09:15:00,2022-06-02 09:45:00,6068.0,6015.0,16
444,16,16,BAJFINANCE,long,10617,2022-06-21 12:45:00,2022-06-24 09:15:00,5540.8,5477.2,18
445,17,17,BAJFINANCE,long,10927,2022-07-27 14:45:00,2022-07-28 13:45:00,6411.6,7078.45,15
446,18,18,BAJFINANCE,long,10967,2022-08-02 14:15:00,2022-08-05 09:15:00,7345.0,7343.0,13
447,19,19,BAJFINANCE,long,10986,2022-08-08 12:15:00,2022-08-10 10:45:00,7359.9,7133.95,13
448,20,20,BAJFINANCE,long,11334,2022-09-20 09:15:00,2022-09-23 10:45:00,7633.95,7555.05,13
449,0,0,BALKRISIND,long,3304,2020-01-14 14:15:00,2020-01-17 09:45:00,1073.5,1095.9,93
450,1,1,BALKRISIND,long,4175,2020-04-29 10:45:00,2020-05-04 09:15:00,955.35,890.2,104
451,2,2,BALKRISIND,long,4599,2020-06-18 13:15:00,2020-06-23 09:45:00,1214.8,1240.05,82
452,3,3,BALKRISIND,long,4676,2020-07-01 09:15:00,2020-07-06 09:45:00,1272.5,1310.0,78
453,4,4,BALKRISIND,long,4857,2020-07-24 09:15:00,2020-07-29 09:45:00,1284.2,1239.8,77
454,5,5,BALKRISIND,long,4911,2020-08-04 10:45:00,2020-08-07 09:15:00,1337.4,1370.95,74
455,6,6,BALKRISIND,long,4912,2020-08-07 09:45:00,2020-08-12 09:15:00,1375.0,1359.8,72
456,7,7,BALKRISIND,long,5211,2020-09-14 09:15:00,2020-09-16 14:15:00,1309.95,1351.5,76
457,8,8,BALKRISIND,long,5240,2020-09-21 09:15:00,2020-09-21 13:15:00,1422.9,1356.05,70
458,9,9,BALKRISIND,long,5752,2020-11-18 09:15:00,2020-11-19 14:45:00,1651.95,1593.6,60
459,10,10,BALKRISIND,long,6105,2020-12-31 09:15:00,2021-01-05 09:15:00,1628.75,1672.85,61
460,11,11,BALKRISIND,long,7080,2021-04-28 10:45:00,2021-04-28 14:45:00,1735.95,1762.1,57
461,12,12,BALKRISIND,long,7182,2021-05-10 13:45:00,2021-05-14 09:15:00,1877.6,1926.45,53
462,13,13,BALKRISIND,long,7649,2021-07-02 15:15:00,2021-07-07 09:15:00,2302.0,2313.9,43
463,14,14,BALKRISIND,long,9206,2021-12-30 12:15:00,2022-01-04 09:15:00,2286.0,2320.65,43
464,15,15,BALKRISIND,long,9268,2022-01-10 14:15:00,2022-01-13 10:15:00,2405.9,2443.7,41
465,16,16,BALKRISIND,long,9795,2022-03-14 13:45:00,2022-03-17 09:15:00,1990.85,2088.8,50
466,17,17,BALKRISIND,long,10084,2022-04-21 10:45:00,2022-04-25 09:15:00,2145.55,2087.95,46
467,18,18,BALKRISIND,long,10751,2022-07-06 11:15:00,2022-07-11 09:15:00,2229.75,2292.0,44
468,19,19,BALKRISIND,long,11962,2022-11-28 09:15:00,2022-12-01 10:15:00,2056.3,2050.0,48
469,0,0,BANDHANBNK,long,3570,2020-02-12 10:45:00,2020-02-13 09:15:00,476.5,451.35,209
470,1,1,BANDHANBNK,long,3726,2020-03-03 09:15:00,2020-03-06 09:15:00,408.0,404.35,245
471,2,2,BANDHANBNK,long,5606,2020-10-06 14:15:00,2020-10-09 09:15:00,305.15,319.35,327
472,3,3,BANDHANBNK,long,5609,2020-10-09 10:45:00,2020-10-13 15:15:00,329.35,318.55,303
473,4,4,BANDHANBNK,long,5822,2020-11-05 11:15:00,2020-11-06 15:15:00,317.1,329.35,315
474,5,5,BANDHANBNK,long,6057,2020-12-07 09:15:00,2020-12-10 09:15:00,406.6,403.85,245
475,6,6,BANDHANBNK,long,6642,2021-02-15 09:15:00,2021-02-16 14:45:00,339.75,349.7,294
476,7,7,BANDHANBNK,long,7512,2021-05-31 09:15:00,2021-06-03 09:15:00,307.25,314.0,325
477,8,8,BANDHANBNK,long,8448,2021-09-16 09:15:00,2021-09-20 14:45:00,292.3,281.4,342
478,9,9,BANDHANBNK,long,9017,2021-11-25 11:15:00,2021-11-26 09:45:00,313.3,296.6,319
479,10,10,BANDHANBNK,long,9439,2022-01-11 12:45:00,2022-01-14 09:15:00,276.9,299.3,361
480,11,11,BANDHANBNK,long,9972,2022-03-16 09:15:00,2022-03-21 10:45:00,285.2,295.95,350
481,12,12,BANDHANBNK,long,10620,2022-06-02 09:45:00,2022-06-03 12:45:00,334.35,323.6,299
482,13,13,BANDHANBNK,long,10657,2022-06-08 11:45:00,2022-06-10 11:45:00,330.3,326.45,302
483,14,14,BANDHANBNK,long,12250,2022-12-08 14:15:00,2022-12-13 09:15:00,250.0,253.4,400
484,0,0,BANKBARODA,long,4540,2020-06-08 09:15:00,2020-06-11 09:15:00,48.0,47.35,2083
485,1,1,BANKBARODA,long,4670,2020-06-25 09:15:00,2020-06-29 09:15:00,51.8,50.45,1930
486,2,2,BANKBARODA,long,5060,2020-08-10 09:15:00,2020-08-11 12:15:00,49.15,46.85,2034
487,3,3,BANKBARODA,long,5236,2020-08-31 09:15:00,2020-08-31 14:15:00,52.25,48.3,1913
488,4,4,BANKBARODA,long,5889,2020-11-11 09:15:00,2020-11-12 09:15:00,48.7,46.0,2053
489,5,5,BANKBARODA,long,6036,2020-12-01 11:15:00,2020-12-04 09:45:00,53.9,58.8,1855
490,6,6,BANKBARODA,long,6055,2020-12-07 12:45:00,2020-12-10 09:15:00,60.8,63.6,1644
491,7,7,BANKBARODA,long,7469,2021-05-24 09:15:00,2021-05-27 09:45:00,81.85,80.55,1221
492,8,8,BANKBARODA,long,8830,2021-10-26 14:15:00,2021-10-28 09:15:00,100.2,97.9,998
493,9,9,BANKBARODA,long,9208,2021-12-10 14:15:00,2021-12-14 10:15:00,93.9,91.35,1064
494,10,10,BANKBARODA,long,9458,2022-01-10 11:45:00,2022-01-13 09:15:00,90.45,93.1,1105
